"spider_id","site","site_type","sex","z_ln_weight","z_poke_score","z_ln_tot_prey_attack","z_ln_Tactive","z_days_noweb","in_situ","landPC1","landsub_pc1","mh_pc1"
"O21","Boberger","Rural","F",0.495985588945913,-0.0239423592951729,NA,-0.0731777008136204,-0.955824072216193,0,-1.33457856025156,-0.732451289148118,1.31977897103024
"A01","South Alster","Urban","F",0.157866858041438,NA,NA,NA,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A02","South Alster","Urban","F",0.663325563514774,-0.317206922175394,NA,NA,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A03","South Alster","Urban","F",0.397765915435587,-0.703371870910657,NA,NA,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A04","South Alster","Urban","F",0.397765915435587,NA,NA,NA,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"B01","Alsterufer","Urban","F",-0.420150930257185,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B02","Alsterufer","Urban","F",0.00582829253494645,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B03","Alsterufer","Urban","F",0.495985588945913,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B04","Alsterufer","Urban","F",-0.758269661161659,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B05","Alsterufer","Urban","I",-0.758269661161659,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B06","Alsterufer","Urban","F",0.157866858041438,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B07","Alsterufer","Urban","F",-0.180251872863036,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B08","Alsterufer","Urban","M",-0.758269661161659,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B09","Alsterufer","Urban","F",0.00582829253494645,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B10","Alsterufer","Urban","M",-0.180251872863036,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B11","Alsterufer","Urban","F",0.00582829253494645,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"B12","Alsterufer","Urban","F",1.41212210814901,NA,NA,NA,NA,1,0.0104000288115565,1.62429468671525,-0.667731975120759
"C01","Volkspark","Sub urban",NA,-1.33628744946028,-0.317206922175394,NA,NA,NA,1,-0.147503695362142,-0.264744747684683,0.259718553529123
"C02","Volkspark","Sub urban","M",-1.33628744946028,0.455122975295131,NA,1.580072163551,NA,1,-0.147503695362142,-0.264744747684683,0.955152928538914
"C03","Volkspark","Sub urban","M",-0.758269661161659,-0.317206922175394,NA,1.5918639783091,NA,1,-0.147503695362142,-0.264744747684683,0.955152928538914
"C04","Volkspark","Sub urban",NA,-1.33628744946028,NA,NA,0.820399675533868,NA,1,-0.147503695362142,-0.264744747684683,0.955152928538914
"D01","North Alster","Urban","M",-0.758269661161659,0.455122975295131,NA,-0.417768242384377,NA,1,0.702775420931827,-0.97942512164339,4.5981250518306
"D03","North Alster","Urban","M",-1.33628744946028,1.22745287276566,NA,0.101760278407653,NA,1,0.702775420931827,-0.97942512164339,0.98922427488635
"D04","North Alster","Urban","F",0.97578370373421,-0.124124447807763,NA,-4.92645824053937e-05,NA,1,0.702775420931827,-0.97942512164339,1.26264928724071
"D05","North Alster","Urban","F",-1.33628744946028,0.0689580265598682,NA,-0.171808226420164,NA,1,0.702775420931827,-0.97942512164339,3.23436384999839
"D06","North Alster","Urban","M",-1.33628744946028,0.0689580265598682,NA,-0.596237722528759,NA,1,0.702775420931827,-0.97942512164339,1.52899042360282
"D07","North Alster","Urban","M",-0.758269661161659,0.455122975295131,NA,-1.9760356355181,NA,1,0.702775420931827,-0.97942512164339,1.52899042360282
"D09","North Alster","Urban","M",-0.758269661161659,0.455122975295131,NA,-1.9760356355181,NA,1,0.702775420931827,-0.97942512164339,-0.698483981042707
"D10","North Alster","Urban","F",-0.758269661161659,NA,NA,1.24327555497585,NA,1,0.702775420931827,-0.97942512164339,-0.700321729311963
"D11","North Alster","Urban","F",-1.33628744946028,0.455122975295131,NA,1.55821812855132,NA,1,0.702775420931827,-0.97942512164339,2.89808679218629
"D12","North Alster","Urban","F",-1.33628744946028,NA,NA,0.619605051331631,NA,1,0.702775420931827,-0.97942512164339,2.38347036555574
"D13","North Alster","Urban","F",0.663325563514774,NA,NA,-0.171808226420164,NA,1,0.702775420931827,-0.97942512164339,-0.28551632048099
"E01","Botanical gardens","Sub urban","M",-1.33628744946028,-1.08953681964592,NA,-1.9760356355181,NA,1,-0.45961285002464,-0.401262554115808,-0.735874667815631
"E02","Botanical gardens","Sub urban","M",-1.33628744946028,-1.47570176838118,NA,1.21252057945403,NA,1,-0.45961285002464,-0.401262554115808,-0.732288210305375
"E03","Botanical gardens","Sub urban","F",-1.33628744946028,1.61361782150092,NA,0.44343037153015,NA,1,-0.45961285002464,-0.401262554115808,-0.730494981550247
"E04","Botanical gardens","Sub urban","F",-1.33628744946028,-0.317206922175394,NA,0.895561196196538,NA,1,-0.45961285002464,-0.401262554115808,-0.667731975120759
"E05","Botanical gardens","Sub urban","M",-1.33628744946028,-1.08953681964592,NA,1.22147672015113,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E06","Botanical gardens","Sub urban","F",-1.33628744946028,-1.47570176838118,NA,0.425992054494198,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E07","Botanical gardens","Sub urban","F",-0.758269661161659,0.455122975295131,NA,-0.281745311638746,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E08","Botanical gardens","Sub urban","F",-1.33628744946028,NA,NA,1.52248209745919,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E09","Botanical gardens","Sub urban","M",-1.33628744946028,1.61361782150092,NA,1.35209549940025,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E10","Botanical gardens","Sub urban","F",-0.758269661161659,1.61361782150092,NA,1.45552971498543,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E11","Botanical gardens","Sub urban","F",-1.33628744946028,0.0689580265598682,NA,1.04017265090842,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E12","Botanical gardens","Sub urban","F",-0.758269661161659,NA,NA,1.43136152553144,NA,1,-0.45961285002464,-0.401262554115808,1.9865662054721
"E13","Botanical gardens","Sub urban","M",-1.33628744946028,1.61361782150092,NA,1.55573786426582,NA,1,-0.45961285002464,-0.401262554115808,-0.750220497856657
"E14","Botanical gardens","Sub urban","M",-1.33628744946028,1.61361782150092,NA,0.476797423875415,NA,1,-0.45961285002464,-0.401262554115808,-0.750220497856657
"E15","Botanical gardens","Sub urban","F",0.495985588945913,1.61361782150092,NA,1.51185047080517,NA,1,-0.45961285002464,-0.401262554115808,-0.759186641632298
"E16","Botanical gardens","Sub urban","I",-1.33628744946028,NA,NA,1.50374582381984,NA,1,-0.45961285002464,-0.401262554115808,-0.759186641632298
"F01","Hasse Park","Sub urban","F",-1.33628744946028,-1.08953681964592,NA,1.03405109930964,NA,1,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F02","Hasse Park","Sub urban","M",-0.420150930257185,-1.08953681964592,NA,0.132052557815829,NA,1,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F03","Hasse Park","Sub urban","M",-0.758269661161659,-0.124124447807763,NA,0.263397247968859,NA,1,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F04","Hasse Park","Sub urban","F",-1.33628744946028,-1.47570176838118,NA,-0.171808226420164,NA,1,-0.424126069005071,-1.14835058483503,0.547489395924513
"F05","Hasse Park","Sub urban","M",-0.758269661161659,0.0689580265598682,NA,0.160829575194118,NA,1,-0.424126069005071,-1.14835058483503,0.547489395924513
"F06","Hasse Park","Sub urban","F",-0.758269661161659,-0.317206922175394,NA,0.895561196196538,NA,1,-0.424126069005071,-1.14835058483503,2.26900188111624
"F07","Hasse Park","Sub urban","F",-0.420150930257185,1.61361782150092,NA,1.43136152553144,NA,1,-0.424126069005071,-1.14835058483503,0.645818821567857
"F08","Hasse Park","Sub urban","M",-0.180251872863036,-1.08953681964592,NA,1.13017743142655,NA,1,-0.424126069005071,-1.14835058483503,-0.802224131755375
"F09","Hasse Park","Sub urban","M",-0.420150930257185,0.841287924030393,NA,-0.079543790835067,NA,1,-0.424126069005071,-1.14835058483503,1.30901959849947
"G01","Seeveniederung","Rural","F",0.495985588945913,1.61361782150092,NA,-0.50011139041185,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G02","Seeveniederung","Rural","F",0.00582829253494645,1.61361782150092,NA,-0.856319193774623,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G03","Seeveniederung","Rural","F",-0.180251872863036,1.61361782150092,NA,-4.92645824053937e-05,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G04","Seeveniederung","Rural","F",-0.758269661161659,0.455122975295131,NA,-0.281745311638746,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G05","Seeveniederung","Rural","F",0.397765915435587,1.61361782150092,NA,-1.04993219061206,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G06","Seeveniederung","Rural","F",-1.33628744946028,-1.28261929401355,NA,-0.711707739062746,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G07","Seeveniederung","Rural","F",-0.180251872863036,-1.08953681964592,NA,0.239417927364486,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G08","Seeveniederung","Rural","F",0.157866858041438,0.0689580265598682,NA,0.606817404555117,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G09","Seeveniederung","Rural","M",-0.420150930257185,0.0689580265598682,NA,0.492782352414002,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"G10","Seeveniederung","Rural","F",0.00582829253494645,1.61361782150092,NA,0.44343037153015,NA,1,-1.37286878116343,-0.312743215202067,0.375935747209621
"H01","Hoebeck","Rural","F",-0.180251872863036,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H02","Hoebeck","Rural","F",0.00582829253494645,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H03","Hoebeck","Rural","F",0.495985588945913,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H04","Hoebeck","Rural","M",-0.758269661161659,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H05","Hoebeck","Rural","M",-0.420150930257185,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H06","Hoebeck","Rural","F",0.157866858041438,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H07","Hoebeck","Rural","F",1.69710800501187,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H08","Hoebeck","Rural","F",1.41212210814901,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H09","Hoebeck","Rural","F",0.00582829253494645,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H10","Hoebeck","Rural","F",0.495985588945913,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H11","Hoebeck","Rural","M",-0.420150930257185,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H12","Hoebeck","Rural","M",-0.420150930257185,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"H13","Hoebeck","Rural","F",-0.180251872863036,NA,NA,NA,NA,1,-0.859158082852416,-0.239170180019783,-0.361480941888394
"I01","Lundugsbrucken","Urban","F",0.735884646340062,1.03437039839802,NA,-0.345746813679702,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I02","Lundugsbrucken","Urban","F",0.58384608083357,-0.124124447807763,NA,-0.596237722528759,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I03","Lundugsbrucken","Urban","F",0.397765915435587,-1.08953681964592,NA,-0.856319193774623,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I04","Lundugsbrucken","Urban","F",-0.758269661161659,0.455122975295131,NA,-0.079543790835067,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I05","Lundugsbrucken","Urban","F",-0.180251872863036,-1.47570176838118,NA,0.389445143685938,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I06","Lundugsbrucken","Urban","F",0.00582829253494645,1.22745287276566,NA,-1.9760356355181,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I07","Lundugsbrucken","Urban","M",-0.420150930257185,1.22745287276566,NA,-1.9760356355181,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I08","Lundugsbrucken","Urban","F",1.02633878179205,NA,NA,-1.04993219061206,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I09","Lundugsbrucken","Urban","F",-1.33628744946028,-1.47570176838118,NA,-0.596237722528759,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"I10","Lundugsbrucken","Urban","F",-0.420150930257185,-1.47570176838118,NA,-0.171808226420164,NA,1,-0.317965058693592,1.98025088884125,-0.631867400018195
"J01","Staarlandstrasse","Urban","F",0.802632532152012,-0.317206922175394,NA,-1.9760356355181,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"J02","Staarlandstrasse","Urban","I",-1.33628744946028,0.455122975295131,NA,0.425992054494198,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"J03","Staarlandstrasse","Urban","I",-1.33628744946028,0.0689580265598682,NA,-1.9760356355181,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"J04","Staarlandstrasse","Urban","M",-1.33628744946028,-1.47570176838118,NA,-0.596237722528759,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"J05","Staarlandstrasse","Urban","F",-0.758269661161659,0.455122975295131,NA,-0.224155245546944,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"J06","Staarlandstrasse","Urban","F",-0.758269661161659,1.61361782150092,NA,-1.9760356355181,NA,1,1.89701902419009,-0.553362450231473,-0.649799687569477
"K01","Staats forest","Rural","F",0.286413633556708,NA,NA,-4.92645824053937e-05,NA,1,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K02","Staats forest","Rural","F",1.41212210814901,0.841287924030393,NA,-0.856319193774623,NA,1,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K03","Staats forest","Rural","F",-1.33628744946028,-0.317206922175394,NA,-0.50011139041185,NA,1,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K04","Staats forest","Rural","F",-1.33628744946028,-0.124124447807763,NA,0.69088208093723,NA,1,-0.381942829279065,-0.534839310089476,-0.768152785407939
"K05","Staats forest","Rural","M",-1.33628744946028,-0.317206922175394,NA,-1.9760356355181,NA,1,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K06","Staats forest","Rural","F",-1.33628744946028,1.22745287276566,NA,-0.345746813679702,NA,1,-0.381942829279065,-0.534839310089476,-0.759186641632298
"K07","Staats forest","Rural","M",-0.420150930257185,0.455122975295131,NA,-0.0384248435292998,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K08","Staats forest","Rural","M",-0.420150930257185,0.455122975295131,NA,-0.417768242384377,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K09","Staats forest","Rural","F",-0.758269661161659,-1.08953681964592,NA,0.476797423875415,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K10","Staats forest","Rural","F",0.495985588945913,-0.317206922175394,NA,-1.04993219061206,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K11","Staats forest","Rural","F",0.397765915435587,-1.08953681964592,NA,-0.0384248435292998,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K12","Staats forest","Rural","F",1.4717119809401,-1.08953681964592,NA,-0.856319193774623,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K13","Staats forest","Rural","F",-0.180251872863036,1.22745287276566,NA,0.829252472045474,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K14","Staats forest","Rural","M",-0.420150930257185,1.22745287276566,NA,1.45848059541824,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K15","Staats forest","Rural","F",-0.420150930257185,-1.08953681964592,NA,1.13536143426665,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"K16","Staats forest","Rural","F",1.02633878179205,-1.08953681964592,NA,-1.04993219061206,NA,1,-0.381942829279065,-0.534839310089476,-0.802224131755375
"L01","Barmbek Sud","Urban","F",0.397765915435587,-1.47570176838118,NA,1.60341899356126,NA,1,1.43427942448047,-0.634249849267278,2.31024614248419
"L02","Barmbek Sud","Urban","F",-0.420150930257185,-1.08953681964592,NA,-0.417768242384377,NA,1,1.43427942448047,-0.634249849267278,0.0220245577349387
"L03","Barmbek Sud","Urban","I",-1.33628744946028,1.22745287276566,NA,-0.856319193774623,NA,1,1.43427942448047,-0.634249849267278,0.0220245577349387
"L05","Barmbek Sud","Urban","F",1.9259618228288,0.0689580265598682,NA,-1.04993219061206,NA,1,1.43427942448047,-0.634249849267278,0.77463313604838
"L06","Barmbek Sud","Urban","F",-0.420150930257185,-1.08953681964592,NA,1.5064600761324,NA,1,1.43427942448047,-0.634249849267278,0.77463313604838
"L07","Barmbek Sud","Urban","I",-1.33628744946028,-0.317206922175394,NA,0.508335202521672,NA,1,1.43427942448047,-0.634249849267278,0.846064130364801
"M01","Alster East","Urban","F",1.02633878179205,-0.317206922175394,NA,0.0359262256989198,NA,1,-0.390634160382644,1.05050930177231,0.872962561691724
"M02","Alster East","Urban","F",0.58384608083357,-0.703371870910657,NA,0.837971130104735,NA,1,-0.390634160382644,1.05050930177231,0.21334824227037
"M03","Alster East","Urban","F",1.02633878179205,-0.317206922175394,NA,-0.856319193774623,NA,1,-0.390634160382644,1.05050930177231,0.21334824227037
"M04","Alster East","Urban","F",1.4717119809401,0.0689580265598682,NA,-0.596237722528759,NA,1,-0.390634160382644,1.05050930177231,0.236660216087036
"M05","Alster East","Urban","F",1.20255015275981,-1.08953681964592,NA,-0.171808226420164,NA,1,-0.390634160382644,1.05050930177231,0.209761784760113
"M06","Alster East","Urban","F",1.02633878179205,-0.317206922175394,NA,-1.34387168729043,NA,1,-0.390634160382644,1.05050930177231,-0.725115295284862
"M07","Alster East","Urban","F",0.735884646340062,1.61361782150092,NA,-1.34387168729043,NA,1,-0.390634160382644,1.05050930177231,-0.674904890141272
"M08","Alster East","Urban","F",0.802632532152012,-0.317206922175394,NA,1.45552971498543,NA,1,-0.390634160382644,1.05050930177231,-0.683871033916913
"M09","Alster East","Urban","F",0.735884646340062,0.0689580265598682,NA,-1.34387168729043,NA,1,-0.390634160382644,1.05050930177231,-0.683871033916913
"M10","Alster East","Urban","F",1.34794403453018,0.0689580265598682,NA,-1.04993219061206,NA,1,-0.390634160382644,1.05050930177231,-0.700010092713067
"M11","Alster East","Urban","F",0.286413633556708,-1.08953681964592,NA,1.31554858859199,NA,1,-0.390634160382644,1.05050930177231,-0.720002726104246
"M12","Alster East","Urban","F",0.802632532152012,NA,NA,-1.34387168729043,NA,1,-0.390634160382644,1.05050930177231,-0.720002726104246
"M13","Alster East","Urban","F",1.02633878179205,NA,NA,NA,NA,1,-0.390634160382644,1.05050930177231,-0.639040315038708
"N01","Hammer","Sub urban","F",0.157866858041438,0.841287924030393,NA,0.955012261398624,NA,1,1.62272243657606,-0.289043249777829,0.0274487635144514
"N02","Hammer","Sub urban","F",1.34794403453018,1.22745287276566,NA,0.871581875592165,NA,1,1.62272243657606,-0.289043249777829,-0.803737795235727
"N03","Hammer","Sub urban","I",-1.33628744946028,-1.47570176838118,NA,1.10353283728161,NA,1,1.62272243657606,-0.289043249777829,-0.802224131755375
"A05","South Alster","Urban","F",1.02633878179205,-1.08953681964592,NA,0.389445143685938,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A06","South Alster","Urban","F",2.2751257933105,0.0689580265598682,NA,-0.224155245546944,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A07","South Alster","Urban","F",1.99013989644763,0.262040500927499,NA,-0.596237722528759,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A08","South Alster","Urban","F",1.8001901027754,1.61361782150092,NA,-0.417768242384377,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A09","South Alster","Urban","F",1.4717119809401,-1.08953681964592,NA,-0.281745311638746,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A10","South Alster","Urban","F",1.49998260003667,-0.317206922175394,NA,-0.123828745706007,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A11","South Alster","Urban","F",0.802632532152012,-0.703371870910657,NA,-0.224155245546944,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A12","South Alster","Urban","F",2.20654716385056,0.0689580265598682,NA,-0.224155245546944,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A13","South Alster","Urban","F",2.46120595870848,-0.703371870910657,NA,0.286417134547977,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"A14","South Alster","Urban","F",1.85642961591021,-1.28261929401355,NA,-1.9760356355181,NA,1,0.0211937520245644,1.43458767468614,0.753457066389678
"O01","Boberger","Rural","F",-0.420150930257185,-0.317206922175394,NA,0.408008702680736,NA,1,-1.33457856025156,-0.732451289148118,-0.759186641632298
"O02","Boberger","Rural","F",0.663325563514774,-0.317206922175394,NA,1.10353283728161,NA,1,-1.33457856025156,-0.732451289148118,-0.769946014163068
"O03","Boberger","Rural","F",0.802632532152012,1.61361782150092,NA,1.36262177628771,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O04","Boberger","Rural","F",0.58384608083357,1.61361782150092,NA,-0.171808226420164,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O05","Boberger","Rural","F",0.157866858041438,1.61361782150092,NA,-4.92645824053937e-05,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O06","Boberger","Rural","F",0.495985588945913,-0.317206922175394,NA,1.1606032190542,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O07","Boberger","Rural","F",2.14474827414724,-0.317206922175394,NA,-0.856319193774623,NA,1,-1.33457856025156,-0.732451289148118,-0.768152785407939
"O08","Boberger","Rural","F",0.397765915435587,-0.124124447807763,NA,-0.50011139041185,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O09","Boberger","Rural","F",0.802632532152012,1.61361782150092,NA,-1.04993219061206,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O10","Boberger","Rural","F",0.663325563514774,-1.08953681964592,NA,0.0359262256989198,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O11","Boberger","Rural","F",0.864431421855331,-0.317206922175394,NA,0.552620157392612,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O12","Boberger","Rural","F",0.58384608083357,-0.703371870910657,NA,-0.856319193774623,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O13","Boberger","Rural","F",1.87436371349461,0.0689580265598682,NA,-1.34387168729043,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O14","Boberger","Rural","F",0.735884646340062,-1.08953681964592,NA,1.2170160743767,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O15","Boberger","Rural","F",0.97578370373421,1.61361782150092,NA,0.538233897493616,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O16","Boberger","Rural","F",1.11909021671325,-1.08953681964592,NA,0.829252472045474,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O17","Boberger","Rural","F",0.397765915435587,-0.317206922175394,NA,0.829252472045474,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O18","Boberger","Rural","F",1.02633878179205,-1.08953681964592,NA,-1.04993219061206,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O19","Boberger","Rural","F",0.97578370373421,-1.08953681964592,NA,-0.224155245546944,NA,1,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O20","Boberger","Rural","F",0.495985588945913,-0.317206922175394,NA,-0.417768242384377,NA,1,-1.33457856025156,-0.732451289148118,1.31977897103024
"O21","Boberger","Rural","F",0.495985588945913,-0.317206922175394,NA,-1.04993219061206,NA,1,-1.33457856025156,-0.732451289148118,1.31977897103024
