"spider_id","site","site_type","sex","weight","days_noweb_lab","trial_num","poke_score","percent_time_moving","tot_prey_attack","mean_Tactive_lab","ln_weight","ln_poke_score","ln_tot_prey_attack","ln_Tactive_lab","Tactive_lab","z_ln_weight","z_poke_score","z_ln_tot_prey_attack","z_ln_Tactive_lab","in_situ","z_days_noweb","landPC1","landsub_pc1","mh_pc1"
"M03","Alster East","Urban","F",0.17,1,5,3,NA,29,NA,-1.77195684193188,1.25276296849537,3.38439026334577,NA,NA,1.02895900250178,-0.20891954815688,0.59961895268661,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,0.21334824227037
"M04","Alster East","Urban","F",0.29,0,5,0,NA,3,NA,-1.23787435600162,-0.693147180559945,1.25276296849537,NA,NA,1.47546922979363,-1.93575664329591,-2.17341555106574,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,0.236660216087036
"M05","Alster East","Urban","F",0.21,4,5,NA,NA,NA,NA,-1.56064774826467,NA,NA,NA,NA,1.20562023728808,NA,NA,NA,0,1.29485888867352,-0.390634160382644,1.05050930177231,0.209761784760113
"M06","Alster East","Urban","F",0.17,2,5,3,NA,NA,NA,-1.77195684193188,1.25276296849537,NA,NA,NA,1.02895900250178,-0.20891954815688,NA,NA,0,0.168297309137937,-0.390634160382644,1.05050930177231,-0.725115295284862
"M07","Alster East","Urban","F",0.12,1,5,3,NA,30,NA,-2.12026353620009,1.25276296849537,3.41772668361337,NA,NA,0.737763343924642,-0.20891954815688,0.642986310506124,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.674904890141272
"M08","Alster East","Urban","F",0.13,0,5,4,NA,NA,NA,-2.04022082852655,1.50407739677627,NA,NA,NA,0.804681635645283,0.366692816889462,NA,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M09","Alster East","Urban","F",0.12,0,5,1,NA,30,NA,-2.12026353620009,0.405465108108164,3.41772668361337,NA,NA,0.737763343924642,-1.36014427824956,0.642986310506124,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.683871033916913
"M10","Alster East","Urban","F",0.25,1,5,2,NA,3,NA,-1.38629436111989,0.916290731874155,1.25276296849537,NA,NA,1.35138530649368,-0.784531913203222,-2.17341555106574,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.700010092713067
"M11","Alster East","Urban","F",0.07,1,5,1.5,NA,28,NA,-2.65926003693278,0.693147180559945,3.3499040872746,NA,NA,0.287144841367918,-1.07233809572639,0.55475587724239,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.720002726104246
"M12","Alster East","Urban","F",0.13,0,5,2,NA,21,NA,-2.04022082852655,0.916290731874155,3.06805293513362,NA,NA,0.804681635645283,-0.784531913203222,0.188095639921605,NA,0,-0.958264270397643,-0.390634160382644,1.05050930177231,-0.720002726104246
"M13","Alster East","Urban","F",0.17,1,5,5,NA,10,NA,-1.77195684193188,1.70474809223843,2.35137525716348,NA,NA,1.02895900250178,0.942305181935804,-0.744230538243506,NA,0,-0.394983480629853,-0.390634160382644,1.05050930177231,-0.639040315038708
"N01","Hammer","Sub urban","F",0.06,2,5,4.5,NA,NA,NA,-2.81341071676004,1.6094379124341,NA,NA,NA,0.158269888715285,0.654498999412633,NA,NA,0,0.168297309137937,1.62272243657606,-0.289043249777829,0.0274487635144514
"N02","Hammer","Sub urban","F",0.25,1,5,3,NA,44,NA,-1.38629436111989,1.25276296849537,3.79548918917219,NA,NA,1.35138530649368,-0.20891954815688,1.13441765249975,NA,0,-0.394983480629853,1.62272243657606,-0.289043249777829,-0.803737795235727
"N03","Hammer","Sub urban","I",0.01,4,5,2,NA,NA,NA,-4.60517018598809,0.916290731874155,NA,NA,NA,-1.33969896241424,-0.784531913203222,NA,NA,0,1.29485888867352,1.62272243657606,-0.289043249777829,-0.802224131755375
"A05","South Alster","Urban","F",0.17,3,5,3,NA,NA,NA,-1.77195684193188,1.25276296849537,NA,NA,NA,1.02895900250178,-0.20891954815688,NA,NA,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A06","South Alster","Urban","F",0.76,5,5,NA,NA,0,NA,-0.27443684570176,NA,-0.693147180559945,NA,NA,2.28093414024879,NA,-4.70485057142232,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A07","South Alster","Urban","F",0.54,6,5,NA,NA,NA,NA,-0.616186139423817,NA,NA,NA,NA,1.99522068055562,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A08","South Alster","Urban","F",0.43,1,5,7,NA,27,NA,-0.843970070294529,2.01490302054226,3.31418600467253,NA,NA,1.80478594916883,2.09352991202849,0.508290214270856,NA,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A09","South Alster","Urban","F",0.29,6,5,NA,NA,NA,NA,-1.23787435600162,NA,NA,NA,NA,1.47546922979363,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A10","South Alster","Urban","F",0.3,3,5,NA,NA,NA,NA,-1.20397280432594,NA,NA,NA,NA,1.50381202316924,NA,NA,NA,0,0.731578098905727,0.0211937520245644,1.43458767468614,0.753457066389678
"A11","South Alster","Urban","F",0.13,0,5,4,NA,24,NA,-2.04022082852655,1.50407739677627,3.19867311755068,NA,NA,0.804681635645283,0.366692816889462,0.358019469290831,NA,0,-0.958264270397643,0.0211937520245644,1.43458767468614,0.753457066389678
"A12","South Alster","Urban","F",0.7,6,5,NA,NA,NA,NA,-0.356674943938732,NA,NA,NA,NA,2.21218043103123,NA,NA,NA,0,2.4214204682091,0.0211937520245644,1.43458767468614,0.753457066389678
"A13","South Alster","Urban","F",0.95,5,5,NA,NA,0,NA,-0.0512932943875506,NA,-0.693147180559945,NA,NA,2.46748936428403,NA,-4.70485057142232,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"A14","South Alster","Urban","F",0.46,5,5,NA,NA,NA,NA,-0.776528789498996,NA,NA,NA,NA,1.86116904056419,NA,NA,NA,0,1.85813967844131,0.0211937520245644,1.43458767468614,0.753457066389678
"O01","Boberger","Rural","F",0.03,1,5,4,NA,NA,NA,-3.50655789731998,1.50407739677627,NA,NA,NA,-0.421223566494072,0.366692816889462,NA,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.759186641632298
"O02","Boberger","Rural","F",0.11,0,5,2,NA,21,NA,-2.20727491318972,0.916290731874155,3.06805293513362,NA,NA,0.665019019330388,-0.784531913203222,0.188095639921605,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.769946014163068
"O03","Boberger","Rural","F",0.13,3,5,4,NA,NA,NA,-2.04022082852655,1.50407739677627,NA,NA,NA,0.804681635645283,0.366692816889462,NA,NA,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O04","Boberger","Rural","F",0.1,0,5,8,NA,22,NA,-2.30258509299405,2.14006616349627,3.11351530921037,NA,NA,0.585336627249076,2.66914227707483,0.247237654213644,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O05","Boberger","Rural","F",0.06,1,5,7,NA,24,NA,-2.81341071676004,2.01490302054226,3.19867311755068,NA,NA,0.158269888715285,2.09352991202849,0.358019469290831,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O06","Boberger","Rural","F",0.09,0,5,7,NA,17,NA,-2.40794560865187,2.01490302054226,2.86220088092947,NA,NA,0.497251829426093,2.09352991202849,-0.0796973510742545,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O07","Boberger","Rural","F",0.65,4,5,NA,NA,NA,NA,-0.430782916092454,NA,NA,NA,NA,2.15022377009924,NA,NA,NA,0,1.29485888867352,-1.33457856025156,-0.732451289148118,-0.768152785407939
"O08","Boberger","Rural","F",0.08,1,5,NA,NA,21,NA,-2.52572864430826,NA,3.06805293513362,NA,NA,0.398781403213833,NA,0.188095639921605,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O09","Boberger","Rural","F",0.13,0,5,4,NA,21,NA,-2.04022082852655,1.50407739677627,3.06805293513362,NA,NA,0.804681635645283,0.366692816889462,0.188095639921605,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O10","Boberger","Rural","F",0.11,0,5,8,NA,32,NA,-2.20727491318972,2.14006616349627,3.48124008933569,NA,NA,0.665019019330388,2.66914227707483,0.725610916573195,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O11","Boberger","Rural","F",0.14,2,5,NA,NA,10,NA,-1.96611285637283,NA,2.35137525716348,NA,NA,0.866638296577275,NA,-0.744230538243506,NA,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O12","Boberger","Rural","F",0.1,0,5,4,NA,25,NA,-2.30258509299405,1.50407739677627,3.23867845216438,NA,NA,0.585336627249076,0.366692816889462,0.410062419522302,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O13","Boberger","Rural","F",0.47,2,5,NA,NA,NA,NA,-0.755022584278033,NA,NA,NA,NA,1.87914892351181,NA,NA,NA,0,0.168297309137937,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O14","Boberger","Rural","F",0.12,3,5,4,NA,NA,NA,-2.12026353620009,1.50407739677627,NA,NA,NA,0.737763343924642,0.366692816889462,NA,NA,0,0.731578098905727,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O15","Boberger","Rural","F",0.16,0,5,4.5,NA,27,NA,-1.83258146374831,1.6094379124341,3.31418600467253,NA,NA,0.97827485842319,0.654498999412633,0.508290214270856,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O16","Boberger","Rural","F",0.19,4,5,NA,NA,27,NA,-1.66073120682165,NA,3.31418600467253,NA,NA,1.12194722983008,NA,0.508290214270856,NA,0,1.29485888867352,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O17","Boberger","Rural","F",0.08,0,5,4,NA,23,NA,-2.52572864430826,1.50407739677627,3.15700042115011,NA,NA,0.398781403213833,0.366692816889462,0.303807447676011,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O18","Boberger","Rural","F",0.17,1,5,4,NA,NA,NA,-1.77195684193188,1.50407739677627,NA,NA,NA,1.02895900250178,0.366692816889462,NA,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O19","Boberger","Rural","F",0.16,0,5,5.5,NA,NA,NA,-1.83258146374831,1.79175946922805,NA,NA,NA,0.97827485842319,1.23011136445898,NA,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,-0.802224131755375
"O20","Boberger","Rural","F",0.09,1,5,7,NA,NA,NA,-2.40794560865187,2.01490302054226,NA,NA,NA,0.497251829426093,2.09352991202849,NA,NA,0,-0.394983480629853,-1.33457856025156,-0.732451289148118,1.31977897103024
"O21","Boberger","Rural","F",0.09,0,5,5,NA,NA,NA,-2.40794560865187,1.70474809223843,NA,NA,NA,0.497251829426093,0.942305181935804,NA,NA,0,-0.958264270397643,-1.33457856025156,-0.732451289148118,1.31977897103024
"A01","South Alster","Urban","F",0.06,2,6,3,NA,NA,NA,-2.81341071676004,1.25276296849537,NA,NA,NA,0.158269888715285,-0.20891954815688,NA,NA,0,0.168297309137937,0.0211937520245644,1.43458767468614,0.753457066389678
"A02","South Alster","Urban","F",0.11,1,6,3,NA,NA,NA,-2.20727491318972,1.25276296849537,NA,NA,NA,0.665019019330388,-0.20891954815688,NA,NA,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A03","South Alster","Urban","F",0.08,1,6,NA,NA,NA,NA,-2.52572864430826,NA,NA,NA,NA,0.398781403213833,NA,NA,NA,0,-0.394983480629853,0.0211937520245644,1.43458767468614,0.753457066389678
"A04","South Alster","Urban","F",0.08,4,6,8,NA,NA,NA,-2.52572864430826,2.14006616349627,NA,NA,NA,0.398781403213833,2.66914227707483,NA,NA,0,1.29485888867352,0.0211937520245644,1.43458767468614,0.753457066389678
"B01","Alsterufer","Urban","F",0.03,3,6,NA,NA,NA,NA,-3.50655789731998,NA,NA,NA,NA,-0.421223566494072,NA,NA,NA,0,0.731578098905727,0.0104000288115565,1.62429468671525,-0.667731975120759
"B02","Alsterufer","Urban","F",0.05,2,6,3,NA,NA,NA,-2.99573227355399,1.25276296849537,NA,NA,NA,0.00584317203971949,-0.20891954815688,NA,NA,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B03","Alsterufer","Urban","F",0.09,2,6,8,NA,NA,NA,-2.40794560865187,2.14006616349627,NA,NA,NA,0.497251829426093,2.66914227707483,NA,NA,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B04","Alsterufer","Urban","F",0.02,0,6,5,NA,NA,NA,-3.91202300542815,1.70474809223843,NA,NA,NA,-0.760205507204881,0.942305181935804,NA,NA,0,-0.958264270397643,0.0104000288115565,1.62429468671525,-0.667731975120759
"B05","Alsterufer","Urban","I",0.02,4,6,NA,NA,NA,NA,-3.91202300542815,NA,NA,NA,NA,-0.760205507204881,NA,NA,NA,0,1.29485888867352,0.0104000288115565,1.62429468671525,-0.667731975120759
"B06","Alsterufer","Urban","F",0.06,1,6,4,NA,NA,NA,-2.81341071676004,1.50407739677627,NA,NA,NA,0.158269888715285,0.366692816889462,NA,NA,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
"B07","Alsterufer","Urban","F",0.04,4,6,3,NA,NA,NA,-3.2188758248682,1.25276296849537,NA,NA,NA,-0.180712051995524,-0.20891954815688,NA,NA,0,1.29485888867352,0.0104000288115565,1.62429468671525,-0.667731975120759
"B08","Alsterufer","Urban","M",0.02,2,6,3,NA,NA,NA,-3.91202300542815,1.25276296849537,NA,NA,NA,-0.760205507204881,-0.20891954815688,NA,NA,0,0.168297309137937,0.0104000288115565,1.62429468671525,-0.667731975120759
"B09","Alsterufer","Urban","F",0.05,1,6,2.5,NA,NA,NA,-2.99573227355399,1.09861228866811,NA,NA,NA,0.00584317203971949,-0.496725730680051,NA,NA,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
"B10","Alsterufer","Urban","M",0.04,0,6,4,NA,NA,NA,-3.2188758248682,1.50407739677627,NA,NA,NA,-0.180712051995524,0.366692816889462,NA,NA,0,-0.958264270397643,0.0104000288115565,1.62429468671525,-0.667731975120759
"B11","Alsterufer","Urban","F",0.05,1,6,3,NA,NA,NA,-2.99573227355399,1.25276296849537,NA,NA,NA,0.00584317203971949,-0.20891954815688,NA,NA,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
"B12","Alsterufer","Urban","F",0.27,1,6,2,NA,NA,NA,-1.30933331998376,0.916290731874155,NA,NA,NA,1.41572722534626,-0.784531913203222,NA,NA,0,-0.394983480629853,0.0104000288115565,1.62429468671525,-0.667731975120759
"C01","Volkspark","Sub urban",NA,0.01,2,6,2,NA,NA,NA,-4.60517018598809,0.916290731874155,NA,NA,NA,-1.33969896241424,-0.784531913203222,NA,NA,0,0.168297309137937,-0.147503695362142,-0.264744747684683,0.259718553529123
"C02","Volkspark","Sub urban","M",0.01,0,6,4,NA,NA,NA,-4.60517018598809,1.50407739677627,NA,NA,NA,-1.33969896241424,0.366692816889462,NA,NA,0,-0.958264270397643,-0.147503695362142,-0.264744747684683,0.955152928538914
"C03","Volkspark","Sub urban","M",0.02,0,6,NA,NA,NA,NA,-3.91202300542815,NA,NA,NA,NA,-0.760205507204881,NA,NA,NA,0,-0.958264270397643,-0.147503695362142,-0.264744747684683,0.955152928538914
"C04","Volkspark","Sub urban",NA,0.01,0,6,NA,NA,NA,NA,-4.60517018598809,NA,NA,NA,NA,-1.33969896241424,NA,NA,NA,0,-0.958264270397643,-0.147503695362142,-0.264744747684683,0.955152928538914
"D01","North Alster","Urban","M",0.02,2,6,NA,NA,18,NA,-3.91202300542815,NA,2.91777073208428,NA,NA,-0.760205507204881,NA,-0.00740651721556815,NA,0,0.168297309137937,0.702775420931827,-0.97942512164339,4.5981250518306
"D03","North Alster","Urban","M",0.01,1,6,4,NA,25,NA,-4.60517018598809,1.50407739677627,3.23867845216438,NA,NA,-1.33969896241424,0.366692816889462,0.410062419522302,NA,0,-0.394983480629853,0.702775420931827,-0.97942512164339,0.98922427488635
"D04","North Alster","Urban","F",0.16,3,6,4,NA,17,NA,-1.83258146374831,1.50407739677627,2.86220088092947,NA,NA,0.97827485842319,0.366692816889462,-0.0796973510742545,NA,0,0.731578098905727,0.702775420931827,-0.97942512164339,1.26264928724071
"D05","North Alster","Urban","F",0.01,1,6,3,NA,25,NA,-4.60517018598809,1.25276296849537,3.23867845216438,NA,NA,-1.33969896241424,-0.20891954815688,0.410062419522302,NA,0,-0.394983480629853,0.702775420931827,-0.97942512164339,3.23436384999839
"D06","North Alster","Urban","M",0.01,0,6,2,NA,12,NA,-4.60517018598809,0.916290731874155,2.52572864430826,NA,NA,-1.33969896241424,-0.784531913203222,-0.51741417143934,NA,0,-0.958264270397643,0.702775420931827,-0.97942512164339,1.52899042360282
"D07","North Alster","Urban","M",0.02,0,6,2,NA,29,NA,-3.91202300542815,0.916290731874155,3.38439026334577,NA,NA,-0.760205507204881,-0.784531913203222,0.59961895268661,NA,0,-0.958264270397643,0.702775420931827,-0.97942512164339,1.52899042360282
"D09","North Alster","Urban","M",0.02,2,6,NA,NA,24,NA,-3.91202300542815,NA,3.19867311755068,NA,NA,-0.760205507204881,NA,0.358019469290831,NA,0,0.168297309137937,0.702775420931827,-0.97942512164339,-0.698483981042707
"D10","North Alster","Urban","F",0.02,0,6,2,NA,9,NA,-3.91202300542815,0.916290731874155,2.2512917986065,NA,NA,-0.760205507204881,-0.784531913203222,-0.874429135579846,NA,0,-0.958264270397643,0.702775420931827,-0.97942512164339,-0.700321729311963
"D11","North Alster","Urban","F",0.01,0,6,1,NA,21,NA,-4.60517018598809,0.405465108108164,3.06805293513362,NA,NA,-1.33969896241424,-1.36014427824956,0.188095639921605,NA,0,-0.958264270397643,0.702775420931827,-0.97942512164339,2.89808679218629
"D12","North Alster","Urban","F",0.01,1,6,3,NA,6,NA,-4.60517018598809,1.25276296849537,1.87180217690159,NA,NA,-1.33969896241424,-0.20891954815688,-1.36810728341829,NA,0,-0.394983480629853,0.702775420931827,-0.97942512164339,2.38347036555574
"D13","North Alster","Urban","F",0.11,5,6,NA,NA,NA,NA,-2.20727491318972,NA,NA,NA,NA,0.665019019330388,NA,NA,NA,0,1.85813967844131,0.702775420931827,-0.97942512164339,-0.28551632048099
"E01","Botanical gardens","Sub urban","M",0.01,1,6,3,NA,18,NA,-4.60517018598809,1.25276296849537,2.91777073208428,NA,NA,-1.33969896241424,-0.20891954815688,-0.00740651721556815,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,-0.735874667815631
"E02","Botanical gardens","Sub urban","M",0.01,0,6,7,NA,17,NA,-4.60517018598809,2.01490302054226,2.86220088092947,NA,NA,-1.33969896241424,2.09352991202849,-0.0796973510742545,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,-0.732288210305375
"E03","Botanical gardens","Sub urban","F",0.01,1,6,2,NA,10,NA,-4.60517018598809,0.916290731874155,2.35137525716348,NA,NA,-1.33969896241424,-0.784531913203222,-0.744230538243506,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,-0.730494981550247
"E04","Botanical gardens","Sub urban","F",0.01,1,6,4.5,NA,10,NA,-4.60517018598809,1.6094379124341,2.35137525716348,NA,NA,-1.33969896241424,0.654498999412633,-0.744230538243506,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,-0.667731975120759
"E05","Botanical gardens","Sub urban","M",0.01,1,6,4.5,NA,9,NA,-4.60517018598809,1.6094379124341,2.2512917986065,NA,NA,-1.33969896241424,0.654498999412633,-0.874429135579846,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,1.9865662054721
"E06","Botanical gardens","Sub urban","F",0.01,0,6,3,NA,10,NA,-4.60517018598809,1.25276296849537,2.35137525716348,NA,NA,-1.33969896241424,-0.20891954815688,-0.744230538243506,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,1.9865662054721
"E07","Botanical gardens","Sub urban","F",0.02,0,6,4,NA,7,NA,-3.91202300542815,1.50407739677627,2.01490302054226,NA,NA,-0.760205507204881,0.366692816889462,-1.18194735860859,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,1.9865662054721
"E08","Botanical gardens","Sub urban","F",0.01,2,6,5,NA,25,NA,-4.60517018598809,1.70474809223843,3.23867845216438,NA,NA,-1.33969896241424,0.942305181935804,0.410062419522302,NA,0,0.168297309137937,-0.45961285002464,-0.401262554115808,1.9865662054721
"E09","Botanical gardens","Sub urban","M",0.01,0,6,4,NA,7,NA,-4.60517018598809,1.50407739677627,2.01490302054226,NA,NA,-1.33969896241424,0.366692816889462,-1.18194735860859,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,1.9865662054721
"E10","Botanical gardens","Sub urban","F",0.02,1,6,4.5,NA,NA,NA,-3.91202300542815,1.6094379124341,NA,NA,NA,-0.760205507204881,0.654498999412633,NA,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,1.9865662054721
"E11","Botanical gardens","Sub urban","F",0.01,0,6,5,NA,NA,NA,-4.60517018598809,1.70474809223843,NA,NA,NA,-1.33969896241424,0.942305181935804,NA,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,1.9865662054721
"E12","Botanical gardens","Sub urban","F",0.02,0,6,4.5,NA,NA,NA,-3.91202300542815,1.6094379124341,NA,NA,NA,-0.760205507204881,0.654498999412633,NA,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,1.9865662054721
"E13","Botanical gardens","Sub urban","M",0.01,1,6,3,NA,19,NA,-4.60517018598809,1.25276296849537,2.9704144655697,NA,NA,-1.33969896241424,-0.20891954815688,0.0610777294039437,NA,0,-0.394983480629853,-0.45961285002464,-0.401262554115808,-0.750220497856657
"E14","Botanical gardens","Sub urban","M",0.01,0,6,0,NA,20,NA,-4.60517018598809,-0.693147180559945,3.02042488614436,NA,NA,-1.33969896241424,-1.93575664329591,0.126136298571137,NA,0,-0.958264270397643,-0.45961285002464,-0.401262554115808,-0.750220497856657
"E15","Botanical gardens","Sub urban","F",0.09,2,6,4,NA,NA,NA,-2.40794560865187,1.50407739677627,NA,NA,NA,0.497251829426093,0.366692816889462,NA,NA,0,0.168297309137937,-0.45961285002464,-0.401262554115808,-0.759186641632298
"E16","Botanical gardens","Sub urban","I",0.01,2,6,2,NA,NA,NA,-4.60517018598809,0.916290731874155,NA,NA,NA,-1.33969896241424,-0.784531913203222,NA,NA,0,0.168297309137937,-0.45961285002464,-0.401262554115808,-0.759186641632298
"F01","Hasse Park","Sub urban","F",0.01,0,6,1.5,NA,14,NA,-4.60517018598809,0.693147180559945,2.67414864942653,NA,NA,-1.33969896241424,-1.07233809572639,-0.32433454807631,NA,0,-0.958264270397643,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F02","Hasse Park","Sub urban","M",0.03,5,6,NA,NA,42,NA,-3.50655789731998,NA,3.74950407593037,NA,NA,-0.421223566494072,NA,1.07459560669155,NA,0,1.85813967844131,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F03","Hasse Park","Sub urban","M",0.02,4,6,NA,NA,30,NA,-3.91202300542815,NA,3.41772668361337,NA,NA,-0.760205507204881,NA,0.642986310506124,NA,0,1.29485888867352,-0.424126069005071,-1.14835058483503,-0.0102535598573691
"F04","Hasse Park","Sub urban","F",0.01,0,6,NA,NA,17,NA,-4.60517018598809,NA,2.86220088092947,NA,NA,-1.33969896241424,NA,-0.0796973510742545,NA,0,-0.958264270397643,-0.424126069005071,-1.14835058483503,0.547489395924513
"F05","Hasse Park","Sub urban","M",0.02,4,6,NA,NA,31,NA,-3.91202300542815,NA,3.44998754583159,NA,NA,-0.760205507204881,NA,0.68495447457873,NA,0,1.29485888867352,-0.424126069005071,-1.14835058483503,0.547489395924513
"F06","Hasse Park","Sub urban","F",0.02,2,6,4,NA,44,NA,-3.91202300542815,1.50407739677627,3.79548918917219,NA,NA,-0.760205507204881,0.366692816889462,1.13441765249975,NA,0,0.168297309137937,-0.424126069005071,-1.14835058483503,2.26900188111624
"F07","Hasse Park","Sub urban","F",0.03,2,6,8,NA,60,NA,-3.50655789731998,2.14006616349627,4.1026433650368,NA,NA,-0.421223566494072,2.66914227707483,1.53399459998105,NA,0,0.168297309137937,-0.424126069005071,-1.14835058483503,0.645818821567857
"F08","Hasse Park","Sub urban","M",0.04,6,6,NA,NA,NA,NA,-3.2188758248682,NA,NA,NA,NA,-0.180712051995524,NA,NA,NA,0,2.4214204682091,-0.424126069005071,-1.14835058483503,-0.802224131755375
"F09","Hasse Park","Sub urban","M",0.03,6,6,NA,NA,NA,NA,-3.50655789731998,NA,NA,NA,NA,-0.421223566494072,NA,NA,NA,0,2.4214204682091,-0.424126069005071,-1.14835058483503,1.30901959849947
"G01","Seeveniederung","Rural","F",0.09,2,6,4,NA,22,NA,-2.40794560865187,1.50407739677627,3.11351530921037,NA,NA,0.497251829426093,0.366692816889462,0.247237654213644,NA,0,0.168297309137937,-1.37286878116343,-0.312743215202067,0.375935747209621
"G02","Seeveniederung","Rural","F",0.05,0,6,4,NA,20,NA,-2.99573227355399,1.50407739677627,3.02042488614436,NA,NA,0.00584317203971949,0.366692816889462,0.126136298571137,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
"G03","Seeveniederung","Rural","F",0.04,3,6,4,NA,NA,NA,-3.2188758248682,1.50407739677627,NA,NA,NA,-0.180712051995524,0.366692816889462,NA,NA,0,0.731578098905727,-1.37286878116343,-0.312743215202067,0.375935747209621
"G04","Seeveniederung","Rural","F",0.02,1,6,2,NA,NA,NA,-3.91202300542815,0.916290731874155,NA,NA,NA,-0.760205507204881,-0.784531913203222,NA,NA,0,-0.394983480629853,-1.37286878116343,-0.312743215202067,0.375935747209621
"G05","Seeveniederung","Rural","F",0.08,0,6,3,NA,37,NA,-2.52572864430826,1.25276296849537,3.62434093297637,NA,NA,0.398781403213833,-0.20891954815688,0.911770841382896,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
"G06","Seeveniederung","Rural","F",0.01,0,6,1,NA,8,NA,-4.60517018598809,0.405465108108164,2.14006616349627,NA,NA,-1.33969896241424,-1.36014427824956,-1.01912259329993,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
"G07","Seeveniederung","Rural","F",0.04,0,6,0,NA,14,NA,-3.2188758248682,-0.693147180559945,2.67414864942653,NA,NA,-0.180712051995524,-1.93575664329591,-0.32433454807631,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
"G08","Seeveniederung","Rural","F",0.06,0,6,3,NA,27,NA,-2.81341071676004,1.25276296849537,3.31418600467253,NA,NA,0.158269888715285,-0.20891954815688,0.508290214270856,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
"G09","Seeveniederung","Rural","M",0.03,6,6,NA,NA,NA,NA,-3.50655789731998,NA,NA,NA,NA,-0.421223566494072,NA,NA,NA,0,2.4214204682091,-1.37286878116343,-0.312743215202067,0.375935747209621
"G10","Seeveniederung","Rural","F",0.05,0,6,2,NA,15,NA,-2.99573227355399,0.916290731874155,2.7408400239252,NA,NA,0.00584317203971949,-0.784531913203222,-0.237575721599345,NA,0,-0.958264270397643,-1.37286878116343,-0.312743215202067,0.375935747209621
